Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand
2023-02-10 17:00:00,Tamil Nadu,Chennai,Urban,17,4,2,0,15.57,5.93,775.08
2023-02-10 18:00:00,Maharashtra,Pune,Urban,18,4,2,0,14.54,4.1,1199.4
2023-02-10 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,4,2,0,15.31,7.84,951.18
2023-02-10 20:00:00,Delhi,New Delhi,Urban,20,4,2,0,9.7,5.32,1267.58
2023-02-10 21:00:00,Delhi,New Delhi,Urban,21,4,2,0,11.72,5.43,1205.98
2023-02-10 22:00:00,Karnataka,Bengaluru,Urban,22,4,2,0,17.21,4.19,1246.09
2023-02-10 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,4,2,0,13.42,4.02,605.1
2023-02-11 00:00:00,Delhi,New Delhi,Urban,0,5,2,1,14.68,7.06,729.08
2023-02-11 01:00:00,Delhi,New Delhi,Urban,1,5,2,1,14.28,5.34,746.79
2023-02-11 02:00:00,Delhi,New Delhi,Urban,2,5,2,1,18.06,5.26,783.25
2023-02-11 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,5,2,1,12.48,6.35,475.37
2023-02-11 04:00:00,Uttar Pradesh,Noida,Urban,4,5,2,1,17.23,5.75,716.73
2023-02-11 05:00:00,Delhi,New Delhi,Urban,5,5,2,1,16.98,5.3,771.24
2023-02-11 06:00:00,Maharashtra,Pune,Urban,6,5,2,1,19.61,6.96,891.06
2023-02-11 07:00:00,Karnataka,Bengaluru,Urban,7,5,2,1,17.44,5.68,856.16
2023-02-11 08:00:00,Karnataka,Bengaluru,Urban,8,5,2,1,15.78,4.27,785.51
2023-02-11 09:00:00,Delhi,New Delhi,Urban,9,5,2,1,13.9,6.7,1003.88
2023-02-11 10:00:00,Tamil Nadu,Chennai,Urban,10,5,2,1,13.07,4.53,831.46
2023-02-11 11:00:00,Tamil Nadu,Chennai,Urban,11,5,2,1,16.02,5.74,831.53
2023-02-11 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,5,2,1,11.49,5.21,395.24
2023-02-11 13:00:00,Karnataka,Bengaluru,Urban,13,5,2,1,16.47,7.75,832.92
2023-02-11 14:00:00,Maharashtra,Mumbai,Urban,14,5,2,1,16.49,4.8,688.93
2023-02-11 15:00:00,Karnataka,Bengaluru,Urban,15,5,2,1,12.21,6.97,766.93
2023-02-11 16:00:00,Karnataka,Bengaluru,Urban,16,5,2,1,17.41,6.26,718.8
2023-02-11 17:00:00,Karnataka,Bengaluru,Urban,17,5,2,1,16.23,7.18,838.93
2023-02-11 18:00:00,Maharashtra,Pune,Urban,18,5,2,1,14.48,4.53,1172.08
2023-02-11 19:00:00,Uttar Pradesh,Noida,Urban,19,5,2,1,18.62,6.05,976.29
2023-02-11 20:00:00,Delhi,New Delhi,Urban,20,5,2,1,13.38,7.63,963.2
2023-02-11 21:00:00,Uttar Pradesh,Noida,Urban,21,5,2,1,14.46,4.42,1019.43
2023-02-11 22:00:00,Karnataka,Bengaluru,Urban,22,5,2,1,14.77,4.37,985.04
2023-02-11 23:00:00,Maharashtra,Pune,Urban,23,5,2,1,10.62,6.09,809.73
2023-02-12 00:00:00,Delhi,New Delhi,Urban,0,6,2,1,15.46,7.56,803.72
2023-02-12 01:00:00,Maharashtra,Mumbai,Urban,1,6,2,1,14.41,7.0,815.6
2023-02-12 02:00:00,Karnataka,Bengaluru,Urban,2,6,2,1,13.35,4.66,691.45
2023-02-12 03:00:00,Tamil Nadu,Chennai,Urban,3,6,2,1,13.99,5.74,813.68
2023-02-12 04:00:00,Uttar Pradesh,Noida,Urban,4,6,2,1,13.62,7.33,757.14
2023-02-12 05:00:00,Karnataka,Bengaluru,Urban,5,6,2,1,12.02,5.13,754.71
2023-02-12 06:00:00,Tamil Nadu,Chennai,Urban,6,6,2,1,17.46,5.55,817.98
2023-02-12 07:00:00,Delhi,New Delhi,Urban,7,6,2,1,12.77,5.06,848.48
2023-02-12 08:00:00,Karnataka,Bengaluru,Urban,8,6,2,1,18.54,6.65,924.56
2023-02-12 09:00:00,Maharashtra,Mumbai,Urban,9,6,2,1,15.96,7.99,909.95
2023-02-12 10:00:00,Maharashtra,Mumbai,Urban,10,6,2,1,16.3,4.2,731.8
2023-02-12 11:00:00,Delhi,New Delhi,Urban,11,6,2,1,14.21,5.43,681.85
2023-02-12 12:00:00,Tamil Nadu,Chennai,Urban,12,6,2,1,16.58,5.25,789.29
2023-02-12 13:00:00,Tamil Nadu,Chennai,Urban,13,6,2,1,16.12,5.21,759.38
2023-02-12 14:00:00,Karnataka,Bengaluru,Urban,14,6,2,1,14.11,4.22,704.83
2023-02-12 15:00:00,Uttar Pradesh,Noida,Urban,15,6,2,1,14.85,6.53,774.28
2023-02-12 16:00:00,Karnataka,Bengaluru,Urban,16,6,2,1,13.63,6.58,661.03
2023-02-12 17:00:00,Uttar Pradesh,Lucknow,Semi-Urban,17,6,2,1,16.64,7.25,452.28
2023-02-12 18:00:00,Delhi,New Delhi,Urban,18,6,2,1,17.68,7.59,1015.36
2023-02-12 19:00:00,Delhi,New Delhi,Urban,19,6,2,1,17.48,4.1,1118.95
2023-02-12 20:00:00,Delhi,New Delhi,Urban,20,6,2,1,14.95,4.44,1013.57
2023-02-12 21:00:00,Maharashtra,Pune,Urban,21,6,2,1,14.28,6.18,1175.19
2023-02-12 22:00:00,Uttar Pradesh,Lucknow,Semi-Urban,22,6,2,1,15.63,5.09,770.36
2023-02-12 23:00:00,Maharashtra,Mumbai,Urban,23,6,2,1,14.14,4.22,794.15
2023-02-13 00:00:00,Karnataka,Bengaluru,Urban,0,0,2,0,12.91,5.25,901.46
2023-02-13 01:00:00,Karnataka,Bengaluru,Urban,1,0,2,0,13.34,6.73,894.54
2023-02-13 02:00:00,Karnataka,Bengaluru,Urban,2,0,2,0,16.63,4.53,878.69
2023-02-13 03:00:00,Delhi,New Delhi,Urban,3,0,2,0,13.48,6.59,908.9
2023-02-13 04:00:00,Karnataka,Bengaluru,Urban,4,0,2,0,14.87,4.21,903.64
2023-02-13 05:00:00,Karnataka,Bengaluru,Urban,5,0,2,0,16.08,6.54,948.92
2023-02-13 06:00:00,Tamil Nadu,Chennai,Urban,6,0,2,0,11.52,5.91,1085.23
2023-02-13 07:00:00,Uttar Pradesh,Noida,Urban,7,0,2,0,16.07,4.42,1091.97
2023-02-13 08:00:00,Tamil Nadu,Chennai,Urban,8,0,2,0,18.7,7.69,1035.95
2023-02-13 09:00:00,Delhi,New Delhi,Urban,9,0,2,0,13.44,6.45,1028.81
2023-02-13 10:00:00,Maharashtra,Mumbai,Urban,10,0,2,0,14.59,7.45,870.88
2023-02-13 11:00:00,Karnataka,Bengaluru,Urban,11,0,2,0,16.92,4.53,917.1
2023-02-13 12:00:00,Uttar Pradesh,Noida,Urban,12,0,2,0,15.38,4.69,816.29
2023-02-13 13:00:00,Maharashtra,Pune,Urban,13,0,2,0,13.98,4.49,897.95
2023-02-13 14:00:00,Delhi,New Delhi,Urban,14,0,2,0,14.64,6.65,894.68
2023-02-13 15:00:00,Uttar Pradesh,Noida,Urban,15,0,2,0,17.8,4.78,880.9
2023-02-13 16:00:00,Maharashtra,Pune,Urban,16,0,2,0,13.32,5.11,920.16
2023-02-13 17:00:00,Maharashtra,Pune,Urban,17,0,2,0,10.96,6.38,907.25
2023-02-13 18:00:00,Delhi,New Delhi,Urban,18,0,2,0,16.59,5.38,1193.9
2023-02-13 19:00:00,Delhi,New Delhi,Urban,19,0,2,0,13.41,7.45,1332.41
2023-02-13 20:00:00,Maharashtra,Mumbai,Urban,20,0,2,0,16.39,5.13,1344.21
2023-02-13 21:00:00,Maharashtra,Mumbai,Urban,21,0,2,0,16.66,7.5,1245.03
2023-02-13 22:00:00,Delhi,New Delhi,Urban,22,0,2,0,16.52,5.23,1150.32
2023-02-13 23:00:00,Uttar Pradesh,Noida,Urban,23,0,2,0,15.26,6.84,888.84
2023-02-14 00:00:00,Maharashtra,Mumbai,Urban,0,1,2,0,15.57,4.43,908.45
2023-02-14 01:00:00,Maharashtra,Mumbai,Urban,1,1,2,0,13.32,6.5,946.69
2023-02-14 02:00:00,Maharashtra,Pune,Urban,2,1,2,0,13.62,6.7,801.55
2023-02-14 03:00:00,Maharashtra,Mumbai,Urban,3,1,2,0,15.55,5.93,898.89
2023-02-14 04:00:00,Maharashtra,Mumbai,Urban,4,1,2,0,13.37,6.15,941.16
2023-02-14 05:00:00,Delhi,New Delhi,Urban,5,1,2,0,13.05,4.03,965.18
2023-02-14 06:00:00,Tamil Nadu,Chennai,Urban,6,1,2,0,12.32,5.71,1057.99
2023-02-14 07:00:00,Delhi,New Delhi,Urban,7,1,2,0,13.68,5.51,966.78
2023-02-14 08:00:00,Karnataka,Bengaluru,Urban,8,1,2,0,14.97,5.32,1095.8
2023-02-14 09:00:00,Maharashtra,Mumbai,Urban,9,1,2,0,12.89,5.28,997.07
2023-02-14 10:00:00,Delhi,New Delhi,Urban,10,1,2,0,13.03,5.31,949.54
2023-02-14 11:00:00,Maharashtra,Mumbai,Urban,11,1,2,0,14.82,6.95,835.46
2023-02-14 12:00:00,Tamil Nadu,Chennai,Urban,12,1,2,0,13.41,4.85,761.27
2023-02-14 13:00:00,Tamil Nadu,Chennai,Urban,13,1,2,0,14.67,5.14,910.6
2023-02-14 14:00:00,Maharashtra,Pune,Urban,14,1,2,0,19.27,6.8,836.81
2023-02-14 15:00:00,Maharashtra,Mumbai,Urban,15,1,2,0,17.51,6.62,889.96
2023-02-14 16:00:00,Delhi,New Delhi,Urban,16,1,2,0,13.01,6.19,921.01
2023-02-14 17:00:00,Karnataka,Bengaluru,Urban,17,1,2,0,12.47,4.16,810.34
2023-02-14 18:00:00,Maharashtra,Mumbai,Urban,18,1,2,0,14.23,4.72,1193.81
2023-02-14 19:00:00,Karnataka,Bengaluru,Urban,19,1,2,0,14.2,7.93,1213.46
2023-02-14 20:00:00,Uttar Pradesh,Noida,Urban,20,1,2,0,16.25,6.53,1265.02
2023-02-14 21:00:00,Delhi,New Delhi,Urban,21,1,2,0,15.56,7.23,1243.09
2023-02-14 22:00:00,Delhi,New Delhi,Urban,22,1,2,0,12.5,6.54,1144.6
2023-02-14 23:00:00,Maharashtra,Mumbai,Urban,23,1,2,0,16.07,6.21,946.22
2023-02-15 00:00:00,Tamil Nadu,Chennai,Urban,0,2,2,0,14.44,4.95,883.14
2023-02-15 01:00:00,Maharashtra,Mumbai,Urban,1,2,2,0,17.37,6.78,983.7
2023-02-15 02:00:00,Karnataka,Bengaluru,Urban,2,2,2,0,13.22,5.89,930.79
2023-02-15 03:00:00,Maharashtra,Pune,Urban,3,2,2,0,15.67,5.65,782.75
2023-02-15 04:00:00,Delhi,New Delhi,Urban,4,2,2,0,12.78,4.22,957.35
2023-02-15 05:00:00,Uttar Pradesh,Noida,Urban,5,2,2,0,13.79,4.32,830.83
2023-02-15 06:00:00,Delhi,New Delhi,Urban,6,2,2,0,14.99,4.49,1039.22
2023-02-15 07:00:00,Delhi,New Delhi,Urban,7,2,2,0,13.44,6.28,1034.25
2023-02-15 08:00:00,Maharashtra,Mumbai,Urban,8,2,2,0,14.33,5.13,972.31
2023-02-15 09:00:00,Maharashtra,Mumbai,Urban,9,2,2,0,15.74,5.21,1080.36
2023-02-15 10:00:00,Uttar Pradesh,Noida,Urban,10,2,2,0,15.42,4.46,892.02
2023-02-15 11:00:00,Tamil Nadu,Chennai,Urban,11,2,2,0,16.9,4.2,912.15
2023-02-15 12:00:00,Karnataka,Bengaluru,Urban,12,2,2,0,11.93,6.98,890.19
2023-02-15 13:00:00,Tamil Nadu,Chennai,Urban,13,2,2,0,18.91,5.05,893.56
2023-02-15 14:00:00,Delhi,New Delhi,Urban,14,2,2,0,13.85,5.41,755.01
2023-02-15 15:00:00,Maharashtra,Mumbai,Urban,15,2,2,0,18.03,7.25,919.9
2023-02-15 16:00:00,Karnataka,Bengaluru,Urban,16,2,2,0,17.3,5.45,889.05
2023-02-15 17:00:00,Tamil Nadu,Chennai,Urban,17,2,2,0,15.91,5.36,965.65
2023-02-15 18:00:00,Tamil Nadu,Chennai,Urban,18,2,2,0,15.86,5.58,1218.98
2023-02-15 19:00:00,Delhi,New Delhi,Urban,19,2,2,0,17.69,5.86,1109.38
2023-02-15 20:00:00,Tamil Nadu,Chennai,Urban,20,2,2,0,16.17,6.18,1163.16
2023-02-15 21:00:00,Maharashtra,Pune,Urban,21,2,2,0,17.02,5.93,1157.75
2023-02-15 22:00:00,Karnataka,Bengaluru,Urban,22,2,2,0,14.83,5.9,1227.42
2023-02-15 23:00:00,Tamil Nadu,Chennai,Urban,23,2,2,0,15.08,6.47,927.46
2023-02-16 00:00:00,Maharashtra,Pune,Urban,0,3,2,0,14.47,4.0,883.18
2023-02-16 01:00:00,Maharashtra,Pune,Urban,1,3,2,0,16.92,6.2,923.12
2023-02-16 02:00:00,Tamil Nadu,Chennai,Urban,2,3,2,0,18.82,7.42,896.37
2023-02-16 03:00:00,Karnataka,Bengaluru,Urban,3,3,2,0,17.5,4.27,833.36
2023-02-16 04:00:00,Tamil Nadu,Chennai,Urban,4,3,2,0,14.3,7.26,861.37
2023-02-16 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,3,2,0,15.48,6.34,532.69
2023-02-16 06:00:00,Tamil Nadu,Chennai,Urban,6,3,2,0,16.08,4.73,1071.41
2023-02-16 07:00:00,Karnataka,Bengaluru,Urban,7,3,2,0,16.03,6.14,1008.29
2023-02-16 08:00:00,Karnataka,Bengaluru,Urban,8,3,2,0,13.84,4.17,1019.43
2023-02-16 09:00:00,Uttar Pradesh,Lucknow,Semi-Urban,9,3,2,0,17.23,6.67,759.32
2023-02-16 10:00:00,Karnataka,Bengaluru,Urban,10,3,2,0,12.83,6.78,855.19
2023-02-16 11:00:00,Tamil Nadu,Chennai,Urban,11,3,2,0,15.14,7.29,855.2
2023-02-16 12:00:00,Delhi,New Delhi,Urban,12,3,2,0,14.27,6.13,864.76
2023-02-16 13:00:00,Tamil Nadu,Chennai,Urban,13,3,2,0,17.07,7.59,950.59
2023-02-16 14:00:00,Maharashtra,Mumbai,Urban,14,3,2,0,13.33,5.31,929.17
2023-02-16 15:00:00,Karnataka,Bengaluru,Urban,15,3,2,0,17.73,5.96,982.03
2023-02-16 16:00:00,Maharashtra,Mumbai,Urban,16,3,2,0,15.83,7.25,866.9
2023-02-16 17:00:00,Tamil Nadu,Chennai,Urban,17,3,2,0,14.75,6.63,858.7
2023-02-16 18:00:00,Maharashtra,Mumbai,Urban,18,3,2,0,14.3,4.28,1214.77
2023-02-16 19:00:00,Tamil Nadu,Chennai,Urban,19,3,2,0,15.01,5.31,1240.99
2023-02-16 20:00:00,Uttar Pradesh,Noida,Urban,20,3,2,0,16.7,4.16,1177.81
2023-02-16 21:00:00,Delhi,New Delhi,Urban,21,3,2,0,13.8,5.3,1208.45
2023-02-16 22:00:00,Uttar Pradesh,Noida,Urban,22,3,2,0,13.86,5.83,1158.38
2023-02-16 23:00:00,Delhi,New Delhi,Urban,23,3,2,0,13.48,4.42,893.66
2023-02-17 00:00:00,Tamil Nadu,Chennai,Urban,0,4,2,0,13.57,6.02,869.5
2023-02-17 01:00:00,Tamil Nadu,Chennai,Urban,1,4,2,0,15.33,5.87,897.91
2023-02-17 02:00:00,Maharashtra,Mumbai,Urban,2,4,2,0,17.36,5.05,889.37
2023-02-17 03:00:00,Delhi,New Delhi,Urban,3,4,2,0,18.17,7.44,827.6
2023-02-17 04:00:00,Uttar Pradesh,Noida,Urban,4,4,2,0,12.43,6.47,965.86
2023-02-17 05:00:00,Tamil Nadu,Chennai,Urban,5,4,2,0,13.99,7.97,829.42
2023-02-17 06:00:00,Maharashtra,Pune,Urban,6,4,2,0,16.41,5.14,1187.43
2023-02-17 07:00:00,Delhi,New Delhi,Urban,7,4,2,0,16.72,5.82,979.19
2023-02-17 08:00:00,Karnataka,Bengaluru,Urban,8,4,2,0,13.7,4.68,1008.78
2023-02-17 09:00:00,Tamil Nadu,Chennai,Urban,9,4,2,0,16.75,6.44,1048.48
2023-02-17 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,4,2,0,16.86,6.24,579.24
2023-02-17 11:00:00,Maharashtra,Mumbai,Urban,11,4,2,0,14.79,6.41,919.67
2023-02-17 12:00:00,Maharashtra,Mumbai,Urban,12,4,2,0,15.92,6.3,909.74
2023-02-17 13:00:00,Tamil Nadu,Chennai,Urban,13,4,2,0,14.08,6.15,920.57
2023-02-17 14:00:00,Karnataka,Bengaluru,Urban,14,4,2,0,15.5,4.53,940.46
2023-02-17 15:00:00,Maharashtra,Mumbai,Urban,15,4,2,0,16.53,5.2,956.37
2023-02-17 16:00:00,Tamil Nadu,Chennai,Urban,16,4,2,0,14.67,4.9,980.99
2023-02-17 17:00:00,Maharashtra,Mumbai,Urban,17,4,2,0,14.81,5.87,887.71
2023-02-17 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,4,2,0,14.42,7.08,881.92
2023-02-17 19:00:00,Tamil Nadu,Chennai,Urban,19,4,2,0,15.8,5.27,1221.86
2023-02-17 20:00:00,Tamil Nadu,Chennai,Urban,20,4,2,0,17.62,7.54,1188.78
2023-02-17 21:00:00,Tamil Nadu,Chennai,Urban,21,4,2,0,9.89,6.54,1207.07
2023-02-17 22:00:00,Tamil Nadu,Chennai,Urban,22,4,2,0,14.64,7.74,1208.09
2023-02-17 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,4,2,0,15.33,5.45,620.87
2023-02-18 00:00:00,Maharashtra,Pune,Urban,0,5,2,1,13.18,6.8,689.06
2023-02-18 01:00:00,Uttar Pradesh,Noida,Urban,1,5,2,1,13.47,5.6,696.75
2023-02-18 02:00:00,Karnataka,Bengaluru,Urban,2,5,2,1,12.99,4.96,664.53
2023-02-18 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,5,2,1,16.97,6.96,469.7
2023-02-18 04:00:00,Delhi,New Delhi,Urban,4,5,2,1,17.29,5.58,711.13
2023-02-18 05:00:00,Delhi,New Delhi,Urban,5,5,2,1,14.24,5.17,722.88
2023-02-18 06:00:00,Tamil Nadu,Chennai,Urban,6,5,2,1,13.48,5.48,851.49
2023-02-18 07:00:00,Maharashtra,Mumbai,Urban,7,5,2,1,13.78,6.33,893.13
2023-02-18 08:00:00,Maharashtra,Pune,Urban,8,5,2,1,15.62,6.66,845.22
2023-02-18 09:00:00,Tamil Nadu,Chennai,Urban,9,5,2,1,13.53,6.02,982.81
2023-02-18 10:00:00,Maharashtra,Mumbai,Urban,10,5,2,1,17.14,4.15,813.59
2023-02-18 11:00:00,Karnataka,Bengaluru,Urban,11,5,2,1,17.32,5.87,752.35
2023-02-18 12:00:00,Maharashtra,Pune,Urban,12,5,2,1,18.57,5.77,764.85
2023-02-18 13:00:00,Tamil Nadu,Chennai,Urban,13,5,2,1,18.24,6.76,742.27
2023-02-18 14:00:00,Maharashtra,Mumbai,Urban,14,5,2,1,16.25,4.88,768.96
2023-02-18 15:00:00,Uttar Pradesh,Noida,Urban,15,5,2,1,11.28,5.88,755.62
2023-02-18 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,5,2,1,13.1,4.52,419.81
2023-02-18 17:00:00,Tamil Nadu,Chennai,Urban,17,5,2,1,14.61,7.28,716.44
2023-02-18 18:00:00,Maharashtra,Pune,Urban,18,5,2,1,12.34,7.56,1046.94
2023-02-18 19:00:00,Maharashtra,Pune,Urban,19,5,2,1,13.06,4.74,1099.12
2023-02-18 20:00:00,Uttar Pradesh,Lucknow,Semi-Urban,20,5,2,1,14.8,6.42,694.6
2023-02-18 21:00:00,Karnataka,Bengaluru,Urban,21,5,2,1,14.68,6.14,1096.83
2023-02-18 22:00:00,Maharashtra,Pune,Urban,22,5,2,1,16.79,7.58,1037.23
2023-02-18 23:00:00,Maharashtra,Mumbai,Urban,23,5,2,1,16.35,7.85,759.13
2023-02-19 00:00:00,Tamil Nadu,Chennai,Urban,0,6,2,1,11.52,7.84,731.44
2023-02-19 01:00:00,Uttar Pradesh,Noida,Urban,1,6,2,1,15.65,7.29,743.69
2023-02-19 02:00:00,Delhi,New Delhi,Urban,2,6,2,1,13.41,4.62,757.47
2023-02-19 03:00:00,Uttar Pradesh,Noida,Urban,3,6,2,1,18.65,5.57,738.1
2023-02-19 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,6,2,1,17.28,6.5,420.45
2023-02-19 05:00:00,Karnataka,Bengaluru,Urban,5,6,2,1,14.36,5.03,751.24
2023-02-19 06:00:00,Tamil Nadu,Chennai,Urban,6,6,2,1,13.41,7.47,934.37
2023-02-19 07:00:00,Karnataka,Bengaluru,Urban,7,6,2,1,15.89,4.39,884.6
2023-02-19 08:00:00,Tamil Nadu,Chennai,Urban,8,6,2,1,20.02,4.91,897.97
2023-02-19 09:00:00,Karnataka,Bengaluru,Urban,9,6,2,1,14.38,4.36,869.94
2023-02-19 10:00:00,Karnataka,Bengaluru,Urban,10,6,2,1,11.86,7.09,817.78
2023-02-19 11:00:00,Karnataka,Bengaluru,Urban,11,6,2,1,14.88,6.06,741.12
2023-02-19 12:00:00,Karnataka,Bengaluru,Urban,12,6,2,1,17.15,4.95,722.66
2023-02-19 13:00:00,Delhi,New Delhi,Urban,13,6,2,1,13.37,4.57,788.79
2023-02-19 14:00:00,Tamil Nadu,Chennai,Urban,14,6,2,1,17.43,4.32,752.27
2023-02-19 15:00:00,Tamil Nadu,Chennai,Urban,15,6,2,1,17.11,6.33,759.94
2023-02-19 16:00:00,Maharashtra,Mumbai,Urban,16,6,2,1,13.04,5.05,735.23
2023-02-19 17:00:00,Delhi,New Delhi,Urban,17,6,2,1,14.24,7.87,777.31
2023-02-19 18:00:00,Karnataka,Bengaluru,Urban,18,6,2,1,16.61,6.76,1194.83
2023-02-19 19:00:00,Tamil Nadu,Chennai,Urban,19,6,2,1,16.44,4.64,1033.59
2023-02-19 20:00:00,Tamil Nadu,Chennai,Urban,20,6,2,1,14.29,7.29,1037.77
2023-02-19 21:00:00,Delhi,New Delhi,Urban,21,6,2,1,12.28,5.96,996.01
2023-02-19 22:00:00,Uttar Pradesh,Noida,Urban,22,6,2,1,13.8,7.9,1001.67
2023-02-19 23:00:00,Maharashtra,Pune,Urban,23,6,2,1,19.19,7.93,674.41
2023-02-20 00:00:00,Tamil Nadu,Chennai,Urban,0,0,2,0,14.29,5.98,952.03
2023-02-20 01:00:00,Maharashtra,Pune,Urban,1,0,2,0,15.66,5.11,899.73
2023-02-20 02:00:00,Maharashtra,Pune,Urban,2,0,2,0,16.92,5.67,928.52
2023-02-20 03:00:00,Karnataka,Bengaluru,Urban,3,0,2,0,15.36,4.48,922.13
2023-02-20 04:00:00,Uttar Pradesh,Noida,Urban,4,0,2,0,11.96,5.02,895.54
2023-02-20 05:00:00,Maharashtra,Pune,Urban,5,0,2,0,15.51,5.08,875.62
2023-02-20 06:00:00,Karnataka,Bengaluru,Urban,6,0,2,0,18.3,4.87,1014.08
2023-02-20 07:00:00,Karnataka,Bengaluru,Urban,7,0,2,0,14.55,5.78,1101.06
2023-02-20 08:00:00,Uttar Pradesh,Noida,Urban,8,0,2,0,13.23,5.07,1117.99
2023-02-20 09:00:00,Delhi,New Delhi,Urban,9,0,2,0,15.99,7.38,1069.17
2023-02-20 10:00:00,Karnataka,Bengaluru,Urban,10,0,2,0,12.81,4.93,924.91
2023-02-20 11:00:00,Delhi,New Delhi,Urban,11,0,2,0,11.56,6.77,854.19
2023-02-20 12:00:00,Maharashtra,Pune,Urban,12,0,2,0,16.87,5.18,870.55
2023-02-20 13:00:00,Maharashtra,Pune,Urban,13,0,2,0,16.86,7.95,954.83
2023-02-20 14:00:00,Delhi,New Delhi,Urban,14,0,2,0,15.32,6.13,853.87
2023-02-20 15:00:00,Maharashtra,Mumbai,Urban,15,0,2,0,12.38,6.28,801.75
2023-02-20 16:00:00,Karnataka,Bengaluru,Urban,16,0,2,0,10.87,6.32,884.13
2023-02-20 17:00:00,Uttar Pradesh,Noida,Urban,17,0,2,0,18.55,5.78,919.38
2023-02-20 18:00:00,Karnataka,Bengaluru,Urban,18,0,2,0,11.38,7.72,1177.46
2023-02-20 19:00:00,Tamil Nadu,Chennai,Urban,19,0,2,0,12.69,5.86,1157.74
2023-02-20 20:00:00,Delhi,New Delhi,Urban,20,0,2,0,12.53,5.22,1191.76
2023-02-20 21:00:00,Maharashtra,Pune,Urban,21,0,2,0,14.18,6.58,1214.22
2023-02-20 22:00:00,Uttar Pradesh,Noida,Urban,22,0,2,0,18.72,5.83,1249.11
2023-02-20 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,0,2,0,15.0,5.19,655.81
2023-02-21 00:00:00,Maharashtra,Mumbai,Urban,0,1,2,0,16.99,4.65,932.3
2023-02-21 01:00:00,Karnataka,Bengaluru,Urban,1,1,2,0,21.19,6.67,826.78
2023-02-21 02:00:00,Karnataka,Bengaluru,Urban,2,1,2,0,14.73,4.52,942.46
2023-02-21 03:00:00,Tamil Nadu,Chennai,Urban,3,1,2,0,13.67,4.45,909.9
2023-02-21 04:00:00,Karnataka,Bengaluru,Urban,4,1,2,0,14.42,7.6,826.56
2023-02-21 05:00:00,Karnataka,Bengaluru,Urban,5,1,2,0,16.15,6.44,892.53
2023-02-21 06:00:00,Maharashtra,Pune,Urban,6,1,2,0,15.65,5.1,1023.36
2023-02-21 07:00:00,Uttar Pradesh,Noida,Urban,7,1,2,0,13.2,7.72,1001.79
2023-02-21 08:00:00,Delhi,New Delhi,Urban,8,1,2,0,14.07,5.39,980.39
2023-02-21 09:00:00,Maharashtra,Mumbai,Urban,9,1,2,0,15.55,7.52,1019.25
2023-02-21 10:00:00,Karnataka,Bengaluru,Urban,10,1,2,0,11.69,7.07,913.23
2023-02-21 11:00:00,Karnataka,Bengaluru,Urban,11,1,2,0,13.92,5.45,896.42
2023-02-21 12:00:00,Maharashtra,Pune,Urban,12,1,2,0,14.25,4.22,992.42
2023-02-21 13:00:00,Maharashtra,Pune,Urban,13,1,2,0,16.55,6.56,897.19
2023-02-21 14:00:00,Tamil Nadu,Chennai,Urban,14,1,2,0,16.35,5.35,892.02
2023-02-21 15:00:00,Delhi,New Delhi,Urban,15,1,2,0,16.15,6.8,936.41
2023-02-21 16:00:00,Tamil Nadu,Chennai,Urban,16,1,2,0,14.67,6.67,876.51
2023-02-21 17:00:00,Delhi,New Delhi,Urban,17,1,2,0,14.99,7.48,918.54
2023-02-21 18:00:00,Karnataka,Bengaluru,Urban,18,1,2,0,13.89,5.69,1234.79
2023-02-21 19:00:00,Delhi,New Delhi,Urban,19,1,2,0,14.32,6.2,1225.01
2023-02-21 20:00:00,Uttar Pradesh,Noida,Urban,20,1,2,0,14.57,5.37,1258.95
2023-02-21 21:00:00,Delhi,New Delhi,Urban,21,1,2,0,15.4,6.33,1184.04
2023-02-21 22:00:00,Tamil Nadu,Chennai,Urban,22,1,2,0,14.02,4.23,1175.72
2023-02-21 23:00:00,Delhi,New Delhi,Urban,23,1,2,0,15.19,7.28,870.33
2023-02-22 00:00:00,Delhi,New Delhi,Urban,0,2,2,0,11.44,7.98,917.05
2023-02-22 01:00:00,Uttar Pradesh,Noida,Urban,1,2,2,0,11.74,7.35,879.83
2023-02-22 02:00:00,Uttar Pradesh,Lucknow,Semi-Urban,2,2,2,0,15.64,5.14,633.24
2023-02-22 03:00:00,Maharashtra,Pune,Urban,3,2,2,0,17.11,6.48,860.5
2023-02-22 04:00:00,Maharashtra,Pune,Urban,4,2,2,0,15.65,6.47,964.19
