Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand,load_t_1,load_t_24,load_t_168,rolling_mean_24,rolling_max_24,rolling_std_24,rolling_mean_168
2023-03-06 19:00:00,Karnataka,Bengaluru,Urban,19,0,3,0,22.92,5.97,1297.35,1210.03,1059.83,1209.41,982.9504166666667,1297.35,150.93449882184456,944.6635119047619
2023-03-06 20:00:00,Karnataka,Bengaluru,Urban,20,0,3,0,23.45,4.01,1322.93,1297.35,1055.54,1244.04,994.0916666666667,1322.93,165.67463374538227,945.1330952380952
2023-03-06 21:00:00,Karnataka,Bengaluru,Urban,21,0,3,0,19.54,6.34,1247.62,1322.93,1070.47,1189.72,1001.4729166666666,1322.93,173.0093382370154,945.477738095238
2023-03-06 22:00:00,Delhi,New Delhi,Urban,22,0,3,0,24.21,7.67,1270.51,1247.62,1052.1,1265.15,1010.5733333333334,1322.93,181.33221305866599,945.5096428571428
2023-03-06 23:00:00,Tamil Nadu,Chennai,Urban,23,0,3,0,23.2,6.02,864.66,1270.51,736.55,909.4,1015.9112500000001,1322.93,174.67853921872242,945.2433333333333
2023-03-07 00:00:00,Delhi,New Delhi,Urban,0,1,3,0,24.9,4.08,964.62,864.66,937.86,933.49,1017.02625,1322.93,174.24352957389652,945.428630952381
2023-03-07 01:00:00,Delhi,New Delhi,Urban,1,1,3,0,21.69,7.32,845.26,964.62,876.66,596.51,1015.7179166666666,1322.93,175.45697522851682,946.9092857142857
2023-03-07 02:00:00,Delhi,New Delhi,Urban,2,1,3,0,21.94,5.96,938.76,845.26,981.84,839.47,1013.9229166666668,1322.93,176.03803105601784,947.5002976190475
2023-03-07 03:00:00,Maharashtra,Pune,Urban,3,1,3,0,20.75,7.6,937.35,938.76,965.85,891.32,1012.7354166666668,1322.93,176.4720072882393,947.7742857142856
2023-03-07 04:00:00,Maharashtra,Mumbai,Urban,4,1,3,0,22.06,6.71,936.71,937.35,1034.7,615.76,1008.6525,1322.93,177.074269759526,949.6847023809523
2023-03-07 05:00:00,Uttar Pradesh,Noida,Urban,5,1,3,0,18.03,5.55,869.4,936.71,986.26,956.98,1003.7833333333333,1322.93,179.30938227269183,949.163392857143
2023-03-07 06:00:00,Maharashtra,Mumbai,Urban,6,1,3,0,22.08,4.05,1093.13,869.4,1039.63,1131.79,1006.0124999999999,1322.93,180.10519125005038,948.9332738095237
2023-03-07 07:00:00,Tamil Nadu,Chennai,Urban,7,1,3,0,21.65,5.03,1051.26,1093.13,1129.97,1169.61,1002.7329166666667,1322.93,178.458980367287,948.2288095238096
2023-03-07 08:00:00,Tamil Nadu,Chennai,Urban,8,1,3,0,20.71,6.59,913.04,1051.26,1032.09,948.05,997.7725,1322.93,179.2602455806977,948.0204166666666
2023-03-07 09:00:00,Uttar Pradesh,Noida,Urban,9,1,3,0,18.38,4.15,1060.07,913.04,1116.17,929.77,995.435,1322.93,178.01066120979303,948.7960119047619
2023-03-07 10:00:00,Karnataka,Bengaluru,Urban,10,1,3,0,20.49,5.43,919.13,1060.07,812.1,912.19,999.8945833333333,1322.93,174.52453648298658,948.8373214285714
2023-03-07 11:00:00,Uttar Pradesh,Noida,Urban,11,1,3,0,22.9,5.1,981.12,919.13,955.97,876.11,1000.9425,1322.93,174.32471937388132,949.4623809523811
2023-03-07 12:00:00,Tamil Nadu,Chennai,Urban,12,1,3,0,19.11,4.27,934.34,981.12,1068.89,836.29,995.33625,1322.93,174.20804508484244,950.0460119047619
2023-03-07 13:00:00,Maharashtra,Mumbai,Urban,13,1,3,0,22.97,5.66,917.77,934.34,933.29,923.06,994.6895833333333,1322.93,174.47697469814958,950.0145238095238
2023-03-07 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,1,3,0,22.63,4.63,589.05,917.77,966.65,645.69,978.9562500000001,1322.93,193.1419037642372,949.6773809523809
2023-03-07 15:00:00,Uttar Pradesh,Noida,Urban,15,1,3,0,19.79,4.04,839.72,589.05,566.92,974.55,990.3229166666666,1322.93,175.01544280879295,948.8748214285714
2023-03-07 16:00:00,Uttar Pradesh,Noida,Urban,16,1,3,0,22.54,5.97,899.77,839.72,869.42,896.87,991.5875000000001,1322.93,174.21167228029108,948.8920833333333
2023-03-07 17:00:00,Karnataka,Bengaluru,Urban,17,1,3,0,20.98,4.28,772.32,899.77,894.5,934.92,986.4966666666668,1322.93,178.8943714735806,947.9242261904762
2023-03-07 18:00:00,Delhi,New Delhi,Urban,18,1,3,0,19.41,7.01,1195.79,772.32,1210.03,1177.99,985.9033333333332,1322.93,178.14278720140194,948.0301785714285
2023-03-07 19:00:00,Maharashtra,Pune,Urban,19,1,3,0,24.61,7.06,1421.07,1195.79,1297.35,1236.94,991.0583333333333,1421.07,189.0059621251152,949.1261904761906
2023-03-07 20:00:00,Maharashtra,Mumbai,Urban,20,1,3,0,22.66,6.68,1270.57,1421.07,1322.93,1210.64,988.8766666666667,1421.07,185.2740123653906,949.4829166666667
2023-03-07 21:00:00,Uttar Pradesh,Noida,Urban,21,1,3,0,20.52,7.73,1243.24,1270.57,1247.62,1154.24,988.6941666666667,1421.07,185.01003093643692,950.0126785714286
2023-03-07 22:00:00,Karnataka,Bengaluru,Urban,22,1,3,0,23.69,6.02,1272.57,1243.24,1270.51,1260.39,988.7800000000001,1421.07,185.14688805519154,950.0851785714285
2023-03-07 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,1,3,0,24.09,4.96,608.1,1272.57,864.66,953.55,978.09,1421.07,199.4769655657121,948.0289285714287
2023-03-08 00:00:00,Uttar Pradesh,Noida,Urban,0,2,3,0,22.65,6.03,984.87,608.1,964.62,804.69,978.93375,1421.07,199.4603389542914,949.1014285714286
2023-03-08 01:00:00,Tamil Nadu,Chennai,Urban,1,2,3,0,24.0,4.28,925.27,984.87,845.26,1010.24,982.2675,1421.07,197.79064580356481,948.5956547619048
2023-03-08 02:00:00,Maharashtra,Pune,Urban,2,2,3,0,16.21,6.44,898.98,925.27,938.76,1025.98,980.61,1421.07,198.3370188209517,947.8397023809524
2023-03-08 03:00:00,Uttar Pradesh,Noida,Urban,3,2,3,0,22.75,5.1,899.32,898.98,937.35,646.32,979.0254166666667,1421.07,198.8489217423108,949.3456547619048
2023-03-08 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,2,3,0,20.97,7.23,653.1,899.32,936.71,931.82,967.2083333333334,1421.07,209.6089417207085,947.686607142857
2023-03-08 05:00:00,Maharashtra,Mumbai,Urban,5,2,3,0,20.82,5.59,1002.92,653.1,869.4,921.61,972.7716666666666,1421.07,208.66990065790438,948.1705952380953
2023-03-08 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,2,3,0,21.69,5.91,650.8,1002.92,1093.13,1027.29,954.34125,1421.07,216.94712145374336,945.9295833333332
2023-03-08 07:00:00,Karnataka,Bengaluru,Urban,7,2,3,0,18.54,6.01,1116.69,650.8,1051.26,1115.38,957.0675,1421.07,218.62263742229052,945.9373809523809
2023-03-08 08:00:00,Maharashtra,Pune,Urban,8,2,3,0,20.72,6.02,1191.22,1116.69,913.04,1069.1,968.6583333333333,1421.07,223.50657602749908,946.6642857142857
2023-03-08 09:00:00,Uttar Pradesh,Noida,Urban,9,2,3,0,22.36,4.52,1129.83,1191.22,1060.07,1029.04,971.565,1421.07,225.19429325150196,947.2642261904763
2023-03-08 10:00:00,Karnataka,Bengaluru,Urban,10,2,3,0,18.58,6.94,887.46,1129.83,919.13,1022.29,970.2454166666666,1421.07,225.60731891418087,946.4616666666667
2023-03-08 11:00:00,Maharashtra,Mumbai,Urban,11,2,3,0,19.99,7.74,902.39,887.46,981.12,884.84,966.965,1421.07,226.01433850244024,946.5661309523808
2023-03-08 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,2,3,0,25.08,5.68,689.63,902.39,934.34,998.14,956.7687500000001,1421.07,232.96316699562288,944.7297619047617
2023-03-08 13:00:00,Maharashtra,Mumbai,Urban,13,2,3,0,22.79,4.41,952.22,689.63,917.77,864.71,958.2041666666665,1421.07,232.81851427792367,945.2506547619047
2023-03-08 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,2,3,0,22.88,5.75,633.24,952.22,589.05,938.07,960.0454166666667,1421.07,229.92892470763692,943.4361904761905
2023-03-08 15:00:00,Tamil Nadu,Chennai,Urban,15,2,3,0,23.26,7.89,928.3,633.24,839.72,906.15,963.7362499999999,1421.07,228.6207007975266,943.5680357142857
2023-03-08 16:00:00,Delhi,New Delhi,Urban,16,2,3,0,26.45,5.37,1130.02,928.3,899.77,903.4,973.3299999999999,1421.07,230.64186567056723,944.9169642857142
2023-03-08 17:00:00,Karnataka,Bengaluru,Urban,17,2,3,0,21.95,4.18,889.14,1130.02,772.32,935.96,978.1974999999999,1421.07,227.4255472294365,944.6382738095239
2023-03-08 18:00:00,Delhi,New Delhi,Urban,18,2,3,0,21.42,4.57,1242.29,889.14,1195.79,1375.91,980.1350000000001,1421.07,229.54804252288213,943.8429166666667
2023-03-08 19:00:00,Maharashtra,Mumbai,Urban,19,2,3,0,24.56,7.62,1276.4,1242.29,1421.07,1154.03,974.1070833333333,1276.4,219.12872981481365,944.5713095238095
2023-03-08 20:00:00,Tamil Nadu,Chennai,Urban,20,2,3,0,18.39,4.19,1213.36,1276.4,1270.57,1266.64,971.7233333333334,1276.4,216.05308608255768,944.2541666666666
2023-03-08 21:00:00,Karnataka,Bengaluru,Urban,21,2,3,0,27.53,4.68,1315.7,1213.36,1243.24,1105.07,974.7425,1315.7,220.4733451551752,945.5079166666668
2023-03-08 22:00:00,Tamil Nadu,Chennai,Urban,22,2,3,0,22.9,5.28,1218.45,1315.7,1272.57,1193.96,972.4875000000001,1315.7,217.55214182091967,945.6536904761904
2023-03-08 23:00:00,Delhi,New Delhi,Urban,23,2,3,0,21.13,5.03,986.11,1218.45,608.1,896.52,988.2379166666666,1315.7,203.23674338241185,946.1869642857143
2023-03-09 00:00:00,Delhi,New Delhi,Urban,0,3,3,0,21.1,5.94,839.26,986.11,984.87,929.05,982.1708333333332,1315.7,205.50242224144557,945.6524999999999
2023-03-09 01:00:00,Maharashtra,Mumbai,Urban,1,3,3,0,22.42,5.73,886.61,839.26,925.27,893.09,980.56,1315.7,206.11842741913952,945.6139285714285
2023-03-09 02:00:00,Uttar Pradesh,Lucknow,Semi-Urban,2,3,3,0,22.15,7.3,656.98,886.61,898.98,906.9,970.4766666666666,1315.7,215.9668950208053,944.1263095238095
2023-03-09 03:00:00,Delhi,New Delhi,Urban,3,3,3,0,18.46,7.79,918.34,656.98,899.32,975.23,971.2691666666666,1315.7,215.72919634531877,943.7876785714286
2023-03-09 04:00:00,Delhi,New Delhi,Urban,4,3,3,0,22.58,6.19,915.25,918.34,653.1,872.1,982.1920833333334,1315.7,205.30381171368106,944.0445238095239
2023-03-09 05:00:00,Delhi,New Delhi,Urban,5,3,3,0,19.51,7.91,898.68,915.25,1002.92,952.9,977.84875,1315.7,205.9478553528938,943.7217857142857
2023-03-09 06:00:00,Delhi,New Delhi,Urban,6,3,3,0,19.42,7.86,1115.43,898.68,650.8,1047.03,997.2083333333334,1315.7,195.43781532234465,944.1289285714284
2023-03-09 07:00:00,Delhi,New Delhi,Urban,7,3,3,0,21.61,5.1,997.89,1115.43,1116.69,1076.63,992.2583333333333,1315.7,193.77745506831675,943.6602380952381
2023-03-09 08:00:00,Delhi,New Delhi,Urban,8,3,3,0,20.93,5.03,1060.58,997.89,1191.22,1079.33,986.815,1315.7,189.73827928514288,943.5486309523809
2023-03-09 09:00:00,Karnataka,Bengaluru,Urban,9,3,3,0,23.93,4.12,1083.84,1060.58,1129.83,1050.46,984.89875,1315.7,188.4590335443129,943.7473214285714
2023-03-09 10:00:00,Maharashtra,Mumbai,Urban,10,3,3,0,20.49,4.02,943.36,1083.84,887.46,800.26,987.2279166666666,1315.7,187.54564960770293,944.5991071428571
2023-03-09 11:00:00,Uttar Pradesh,Noida,Urban,11,3,3,0,22.21,5.77,891.56,943.36,902.39,1004.3,986.7766666666666,1315.7,187.77154446333142,943.9280357142858
2023-03-09 12:00:00,Delhi,New Delhi,Urban,12,3,3,0,22.41,5.93,833.19,891.56,689.63,872.32,992.7583333333332,1315.7,180.0207127615828,943.6951190476191
2023-03-09 13:00:00,Uttar Pradesh,Lucknow,Semi-Urban,13,3,3,0,23.4,4.76,607.03,833.19,952.22,945.85,978.3754166666668,1315.7,196.44112550869573,941.6783333333333
2023-03-09 14:00:00,Delhi,New Delhi,Urban,14,3,3,0,22.06,7.32,844.15,607.03,633.24,609.01,987.1633333333333,1315.7,184.69648549342543,943.0779761904762
2023-03-09 15:00:00,Delhi,New Delhi,Urban,15,3,3,0,18.51,5.82,904.73,844.15,928.3,917.69,986.18125,1315.7,185.08534166262194,943.0008333333334
2023-03-09 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,3,3,0,22.6,6.58,695.05,904.73,1130.02,936.98,968.0575,1315.7,191.57084695269768,941.5607738095238
2023-03-09 17:00:00,Karnataka,Bengaluru,Urban,17,3,3,0,28.2,4.67,1103.97,695.05,889.14,886.72,977.00875,1315.7,192.73852473172258,942.8539285714285
2023-03-09 18:00:00,Tamil Nadu,Chennai,Urban,18,3,3,0,20.08,6.87,1226.52,1103.97,1242.29,1250.31,976.3516666666666,1315.7,191.81949793596522,942.7123214285715
2023-03-09 19:00:00,Maharashtra,Mumbai,Urban,19,3,3,0,21.18,6.16,1290.94,1226.52,1276.4,1178.57,976.9575000000001,1315.7,192.8286650450172,943.3811904761903
2023-03-09 20:00:00,Uttar Pradesh,Noida,Urban,20,3,3,0,17.39,5.97,1181.95,1290.94,1213.36,1246.28,975.64875,1315.7,191.25458092410884,942.9982738095238
2023-03-09 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,3,3,0,24.21,4.4,1049.32,1181.95,1315.7,1231.32,964.5495833333333,1290.94,177.92734754434656,941.9149404761904
2023-03-09 22:00:00,Maharashtra,Mumbai,Urban,22,3,3,0,17.13,6.36,1234.21,1049.32,1218.45,1003.11,965.2062500000001,1290.94,178.9313947666876,943.2905357142857
2023-03-09 23:00:00,Delhi,New Delhi,Urban,23,3,3,0,22.04,7.11,1001.41,1234.21,986.11,953.76,965.84375,1290.94,179.0363339080622,943.5741666666667
2023-03-10 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,4,3,0,25.71,5.13,792.29,1001.41,839.26,940.54,963.8866666666667,1290.94,180.7289272018629,942.6917261904763
2023-03-10 01:00:00,Karnataka,Bengaluru,Urban,1,4,3,0,20.81,6.6,816.28,792.29,886.61,1054.41,960.9562500000001,1290.94,182.59692918062913,941.2742857142858
2023-03-10 02:00:00,Uttar Pradesh,Noida,Urban,2,4,3,0,22.32,5.11,979.35,816.28,656.98,820.9,974.3883333333333,1290.94,170.73553861140778,942.2174404761905
2023-03-10 03:00:00,Karnataka,Bengaluru,Urban,3,4,3,0,21.47,4.07,911.06,979.35,918.34,1000.92,974.085,1290.94,170.84587628467435,941.6825595238096
2023-03-10 04:00:00,Karnataka,Bengaluru,Urban,4,4,3,0,23.35,5.62,1035.62,911.06,915.25,871.38,979.1004166666667,1290.94,170.8104088183398,942.6601785714286
2023-03-10 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,4,3,0,23.32,7.88,591.07,1035.62,898.68,979.91,966.2833333333333,1290.94,187.80308840509724,940.3456547619048
2023-03-10 06:00:00,Delhi,New Delhi,Urban,6,4,3,0,19.09,5.79,1143.29,591.07,1115.43,1110.13,967.4441666666667,1290.94,188.84825877607034,940.5430357142856
2023-03-10 07:00:00,Tamil Nadu,Chennai,Urban,7,4,3,0,18.14,6.75,1057.98,1143.29,997.89,824.29,969.9479166666666,1290.94,189.66602562947247,941.9340476190476
2023-03-10 08:00:00,Karnataka,Bengaluru,Urban,8,4,3,0,20.16,4.34,1021.73,1057.98,1060.58,1117.38,968.3291666666665,1290.94,189.02357232611902,941.3647023809525
2023-03-10 09:00:00,Maharashtra,Pune,Urban,9,4,3,0,23.22,5.56,1043.93,1021.73,1083.84,1080.24,966.6662499999999,1290.94,188.13666597802273,941.1485714285714
2023-03-10 10:00:00,Uttar Pradesh,Noida,Urban,10,4,3,0,17.55,4.4,874.1,1043.93,943.36,831.88,963.7804166666666,1290.94,189.03873234315188,941.3998809523811
2023-03-10 11:00:00,Karnataka,Bengaluru,Urban,11,4,3,0,20.05,4.73,934.88,874.1,891.56,1072.19,965.5854166666667,1290.94,188.52528678227915,940.5825595238096
2023-03-10 12:00:00,Maharashtra,Mumbai,Urban,12,4,3,0,22.76,6.08,944.32,934.88,833.19,856.56,970.2158333333333,1290.94,186.4858217927308,941.1049404761904
2023-03-10 13:00:00,Karnataka,Bengaluru,Urban,13,4,3,0,20.5,4.51,853.65,944.32,607.03,946.73,980.4916666666667,1290.94,171.82138573850872,940.5508928571428
2023-03-10 14:00:00,Maharashtra,Pune,Urban,14,4,3,0,19.28,6.83,961.39,853.65,844.15,923.12,985.3766666666667,1290.94,169.42648064847324,940.7786904761905
2023-03-10 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,4,3,0,23.57,4.47,591.47,961.39,904.73,978.38,972.3241666666668,1290.94,187.0587439681116,938.4756547619048
2023-03-10 16:00:00,Uttar Pradesh,Noida,Urban,16,4,3,0,18.7,6.42,877.64,591.47,695.05,936.21,979.9320833333333,1290.94,178.82313260968374,938.1270238095237
2023-03-10 17:00:00,Delhi,New Delhi,Urban,17,4,3,0,21.45,7.93,873.27,877.64,1103.97,917.19,970.3195833333334,1290.94,178.06461759414552,937.8655952380954
2023-03-10 18:00:00,Tamil Nadu,Chennai,Urban,18,4,3,0,20.53,5.92,1158.29,873.27,1226.52,838.71,967.4766666666668,1290.94,174.30126801570913,939.7678571428571
2023-03-10 19:00:00,Delhi,New Delhi,Urban,19,4,3,0,21.54,5.49,1235.77,1158.29,1290.94,1265.54,965.1779166666665,1235.77,170.164549441931,939.5906547619048
2023-03-10 20:00:00,Uttar Pradesh,Noida,Urban,20,4,3,0,22.9,6.46,1281.9,1235.77,1181.95,1267.82,969.3425000000001,1281.9,176.79438945086565,939.6744642857143
2023-03-10 21:00:00,Delhi,New Delhi,Urban,21,4,3,0,20.03,5.23,1137.38,1281.9,1049.32,1261.84,973.0116666666668,1281.9,179.42068434551933,938.933630952381
2023-03-10 22:00:00,Delhi,New Delhi,Urban,22,4,3,0,25.39,7.42,1353.89,1137.38,1234.21,1369.07,977.9983333333333,1353.89,188.43265623620516,938.8432738095237
2023-03-10 23:00:00,Maharashtra,Mumbai,Urban,23,4,3,0,21.7,5.37,953.01,1353.89,1001.41,895.75,975.9816666666666,1353.89,188.43019933967165,939.1841071428571
2023-03-11 00:00:00,Maharashtra,Mumbai,Urban,0,5,3,1,21.65,5.61,605.02,953.01,792.29,790.52,968.17875,1353.89,199.89620111475034,938.0799404761905
2023-03-11 01:00:00,Delhi,New Delhi,Urban,1,5,3,1,22.35,7.83,772.86,605.02,816.28,866.31,966.3695833333333,1353.89,201.52062445920407,937.5236904761905
2023-03-11 02:00:00,Uttar Pradesh,Noida,Urban,2,5,3,1,20.21,5.09,776.21,772.86,979.35,507.48,957.9054166666666,1353.89,205.1845079536141,939.1232738095238
2023-03-11 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,5,3,1,24.22,7.81,528.36,776.21,911.06,777.01,941.9595833333333,1353.89,223.074173129052,937.6432142857143
2023-03-11 04:00:00,Tamil Nadu,Chennai,Urban,4,5,3,1,22.97,5.1,784.2,528.36,1035.62,777.96,931.48375,1353.89,224.3841787961484,937.680357142857
2023-03-11 05:00:00,Maharashtra,Pune,Urban,5,5,3,1,21.77,5.31,780.38,784.2,591.07,836.41,939.3716666666668,1353.89,215.02957668487258,937.3468452380952
2023-03-11 06:00:00,Maharashtra,Mumbai,Urban,6,5,3,1,22.51,7.28,872.9,780.38,1143.29,949.65,928.1054166666667,1353.89,210.925192590606,936.89
2023-03-11 07:00:00,Tamil Nadu,Chennai,Urban,7,5,3,1,25.24,7.14,1029.33,872.9,1057.98,865.13,926.9116666666667,1353.89,210.23815232434336,937.8673809523809
2023-03-11 08:00:00,Tamil Nadu,Chennai,Urban,8,5,3,1,22.21,6.24,791.5,1029.33,1021.73,916.25,917.31875,1353.89,210.97486784825148,937.1248214285714
2023-03-11 09:00:00,Maharashtra,Pune,Urban,9,5,3,1,23.37,5.1,992.17,791.5,1043.93,977.6,915.1620833333333,1353.89,209.88607197361793,937.2115476190475
2023-03-11 10:00:00,Delhi,New Delhi,Urban,10,5,3,1,19.36,4.34,788.57,992.17,874.1,727.78,911.5983333333334,1353.89,211.33472390389724,937.5733928571428
2023-03-11 11:00:00,Karnataka,Bengaluru,Urban,11,5,3,1,21.51,5.82,761.6,788.57,934.88,475.72,904.3783333333334,1353.89,213.4540770826097,939.2750595238094
2023-03-11 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,5,3,1,22.99,7.32,461.55,761.6,944.32,765.18,884.2629166666667,1353.89,231.5102839199347,937.467738095238
2023-03-11 13:00:00,Delhi,New Delhi,Urban,13,5,3,1,22.27,4.67,760.83,461.55,853.65,858.53,880.3954166666666,1353.89,232.81554732895327,936.8861904761904
2023-03-11 14:00:00,Delhi,New Delhi,Urban,14,5,3,1,20.57,7.32,790.48,760.83,961.39,421.02,873.2741666666667,1353.89,232.84426457849858,939.0853571428571
2023-03-11 15:00:00,Karnataka,Bengaluru,Urban,15,5,3,1,22.34,6.0,715.78,790.48,591.47,614.31,878.45375,1353.89,227.62720626751224,939.6893452380953
2023-03-11 16:00:00,Delhi,New Delhi,Urban,16,5,3,1,20.37,4.75,855.26,715.78,877.64,796.31,877.5212499999999,1353.89,227.67652055364303,940.0402380952381
2023-03-11 17:00:00,Uttar Pradesh,Noida,Urban,17,5,3,1,24.74,6.94,852.06,855.26,873.27,669.76,876.6374999999999,1353.89,227.73489660701782,941.1253571428572
2023-03-11 18:00:00,Karnataka,Bengaluru,Urban,18,5,3,1,19.11,5.17,1112.94,852.06,1158.29,1033.6,874.7479166666667,1353.89,225.47324725099028,941.597619047619
2023-03-11 19:00:00,Uttar Pradesh,Noida,Urban,19,5,3,1,24.0,5.1,1096.25,1112.94,1235.77,1118.48,868.9345833333333,1353.89,217.41499210294492,941.4652976190475
2023-03-11 20:00:00,Tamil Nadu,Chennai,Urban,20,5,3,1,21.78,6.17,1031.09,1096.25,1281.9,1129.45,858.4841666666666,1353.89,202.19730860714114,940.8798214285714
2023-03-11 21:00:00,Delhi,New Delhi,Urban,21,5,3,1,22.59,6.86,1010.43,1031.09,1137.38,1040.01,853.1945833333333,1353.89,196.15426768300017,940.7037499999999
2023-03-11 22:00:00,Karnataka,Bengaluru,Urban,22,5,3,1,24.03,5.58,1181.56,1010.43,1353.89,1020.26,846.0141666666667,1181.56,179.4738651415327,941.6638690476191
2023-03-11 23:00:00,Delhi,New Delhi,Urban,23,5,3,1,24.38,5.96,884.26,1181.56,953.01,842.67,843.1495833333333,1181.56,178.2362459472948,941.9114285714286
2023-03-12 00:00:00,Uttar Pradesh,Noida,Urban,0,6,3,1,23.2,6.43,766.37,884.26,605.02,843.77,849.8725000000001,1181.56,171.79010560792807,941.4507142857143
2023-03-12 01:00:00,Tamil Nadu,Chennai,Urban,1,6,3,1,22.87,6.9,760.75,766.37,772.86,742.52,849.3679166666667,1181.56,172.04373978677432,941.5592261904761
2023-03-12 02:00:00,Maharashtra,Mumbai,Urban,2,6,3,1,20.0,6.32,775.94,760.75,776.21,699.97,849.3566666666667,1181.56,172.04874035566633,942.0114285714285
2023-03-12 03:00:00,Delhi,New Delhi,Urban,3,6,3,1,22.87,7.52,808.39,775.94,528.36,737.97,861.0245833333333,1181.56,158.27737477301253,942.4305952380952
2023-03-12 04:00:00,Delhi,New Delhi,Urban,4,6,3,1,20.67,4.72,698.64,808.39,784.2,685.02,857.4595833333333,1181.56,161.02274269505122,942.5116666666667
2023-03-12 05:00:00,Delhi,New Delhi,Urban,5,6,3,1,21.8,4.16,811.51,698.64,780.38,752.62,858.7566666666667,1181.56,160.49937940193485,942.8622023809525
2023-03-12 06:00:00,Uttar Pradesh,Noida,Urban,6,6,3,1,20.74,6.92,913.65,811.51,872.9,909.84,860.4545833333333,1181.56,160.87062344249117,942.884880952381
2023-03-12 07:00:00,Delhi,New Delhi,Urban,7,6,3,1,26.36,7.56,1062.22,913.65,1029.33,933.59,861.8249999999999,1181.56,162.50358206085525,943.6505357142858
2023-03-12 08:00:00,Delhi,New Delhi,Urban,8,6,3,1,20.15,6.31,888.78,1062.22,791.5,558.7,865.8783333333332,1181.56,161.88524979580345,945.6152976190476
2023-03-12 09:00:00,Uttar Pradesh,Lucknow,Semi-Urban,9,6,3,1,24.02,7.35,674.13,888.78,992.17,988.08,852.6266666666667,1181.56,164.0997128648289,943.7465476190476
2023-03-12 10:00:00,Karnataka,Bengaluru,Urban,10,6,3,1,21.78,6.49,735.43,674.13,788.57,658.89,850.4125,1181.56,165.35529649949302,944.2021428571428
2023-03-12 11:00:00,Karnataka,Bengaluru,Urban,11,6,3,1,21.91,5.33,729.26,735.43,761.6,714.9,849.0649999999999,1181.56,166.23991225360842,944.287619047619
2023-03-12 12:00:00,Maharashtra,Mumbai,Urban,12,6,3,1,20.55,6.76,724.39,729.26,461.55,811.45,860.0166666666668,1181.56,147.16431782392138,943.7694047619046
2023-03-12 13:00:00,Tamil Nadu,Chennai,Urban,13,6,3,1,25.96,7.12,879.81,724.39,760.83,629.69,864.9741666666665,1181.56,145.67424587867015,945.2582142857143
2023-03-12 14:00:00,Maharashtra,Mumbai,Urban,14,6,3,1,22.34,7.25,809.18,879.81,790.48,728.92,865.7533333333332,1181.56,145.30802571170076,945.7359523809524
2023-03-12 15:00:00,Delhi,New Delhi,Urban,15,6,3,1,23.66,6.68,856.4,809.18,715.78,874.18,871.6125000000001,1181.56,141.79030472926482,945.630119047619
2023-03-12 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,6,3,1,21.29,6.49,455.47,856.4,855.26,777.69,854.9545833333333,1181.56,165.32586917119352,943.7121428571429
